id,service_area,geometry,zipcode
6905,Amstelveen,"POLYGON ((4.863514336477859 52.26237192839244, 4.866462065562328 52.26237192839244, 4.866462065562328 52.260570126590636, 4.863514336477859 52.260570126590636, 4.863514336477859 52.26237192839244))",1188
6906,Amstelveen,"POLYGON ((4.863514336477859 52.264173730194244, 4.866462065562328 52.264173730194244, 4.866462065562328 52.26237192839244, 4.863514336477859 52.26237192839244, 4.863514336477859 52.264173730194244))",1188
6907,Amstelveen,"POLYGON ((4.863514336477859 52.26597553199605, 4.866462065562328 52.26597553199605, 4.866462065562328 52.264173730194244, 4.863514336477859 52.264173730194244, 4.863514336477859 52.26597553199605))",1188
6908,Amstelveen,"POLYGON ((4.863514336477859 52.26777733379785, 4.866462065562328 52.26777733379785, 4.866462065562328 52.26597553199605, 4.863514336477859 52.26597553199605, 4.863514336477859 52.26777733379785))",1188
6909,Amstelveen,"POLYGON ((4.863514336477859 52.269579135599656, 4.866462065562328 52.269579135599656, 4.866462065562328 52.26777733379785, 4.863514336477859 52.26777733379785, 4.863514336477859 52.269579135599656))",1188
6910,Amstelveen,"POLYGON ((4.863514336477859 52.27138093740146, 4.866462065562328 52.27138093740146, 4.866462065562328 52.269579135599656, 4.863514336477859 52.269579135599656, 4.863514336477859 52.27138093740146))",1188
6911,Amstelveen,"POLYGON ((4.863514336477859 52.273182739203264, 4.866462065562328 52.273182739203264, 4.866462065562328 52.27138093740146, 4.863514336477859 52.27138093740146, 4.863514336477859 52.273182739203264))",1188
6912,Amstelveen,"POLYGON ((4.863514336477859 52.27498454100507, 4.866462065562328 52.27498454100507, 4.866462065562328 52.273182739203264, 4.863514336477859 52.273182739203264, 4.863514336477859 52.27498454100507))",1188
6913,Amstelveen,"POLYGON ((4.863514336477859 52.27678634280687, 4.866462065562328 52.27678634280687, 4.866462065562328 52.27498454100507, 4.863514336477859 52.27498454100507, 4.863514336477859 52.27678634280687))",1186
6914,Amstelveen,"POLYGON ((4.863514336477859 52.278588144608676, 4.866462065562328 52.278588144608676, 4.866462065562328 52.27678634280687, 4.863514336477859 52.27678634280687, 4.863514336477859 52.278588144608676))",1186
6915,Amstelveen,"POLYGON ((4.863514336477859 52.28038994641048, 4.866462065562328 52.28038994641048, 4.866462065562328 52.278588144608676, 4.863514336477859 52.278588144608676, 4.863514336477859 52.28038994641048))",1186
6916,Amstelveen,"POLYGON ((4.863514336477859 52.282191748212284, 4.866462065562328 52.282191748212284, 4.866462065562328 52.28038994641048, 4.863514336477859 52.28038994641048, 4.863514336477859 52.282191748212284))",1186
6917,Amstelveen,"POLYGON ((4.863514336477859 52.28399355001409, 4.866462065562328 52.28399355001409, 4.866462065562328 52.282191748212284, 4.863514336477859 52.282191748212284, 4.863514336477859 52.28399355001409))",1186
6918,Amstelveen,"POLYGON ((4.863514336477859 52.28579535181589, 4.866462065562328 52.28579535181589, 4.866462065562328 52.28399355001409, 4.863514336477859 52.28399355001409, 4.863514336477859 52.28579535181589))",1186
6919,Amstelveen,"POLYGON ((4.863514336477859 52.287597153617696, 4.866462065562328 52.287597153617696, 4.866462065562328 52.28579535181589, 4.863514336477859 52.28579535181589, 4.863514336477859 52.287597153617696))",1186
6920,Amstelveen,"POLYGON ((4.863514336477859 52.2893989554195, 4.866462065562328 52.2893989554195, 4.866462065562328 52.287597153617696, 4.863514336477859 52.287597153617696, 4.863514336477859 52.2893989554195))",1186
6921,Amstelveen,"POLYGON ((4.863514336477859 52.291200757221304, 4.866462065562328 52.291200757221304, 4.866462065562328 52.2893989554195, 4.863514336477859 52.2893989554195, 4.863514336477859 52.291200757221304))",1186
6922,Amstelveen,"POLYGON ((4.863514336477859 52.29300255902311, 4.866462065562328 52.29300255902311, 4.866462065562328 52.291200757221304, 4.863514336477859 52.291200757221304, 4.863514336477859 52.29300255902311))",1186
6923,Amstelveen,"POLYGON ((4.863514336477859 52.29480436082491, 4.866462065562328 52.29480436082491, 4.866462065562328 52.29300255902311, 4.863514336477859 52.29300255902311, 4.863514336477859 52.29480436082491))",1185
6924,Amstelveen,"POLYGON ((4.863514336477859 52.296606162626716, 4.866462065562328 52.296606162626716, 4.866462065562328 52.29480436082491, 4.863514336477859 52.29480436082491, 4.863514336477859 52.296606162626716))",1185
6925,Amstelveen,"POLYGON ((4.863514336477859 52.29840796442852, 4.866462065562328 52.29840796442852, 4.866462065562328 52.296606162626716, 4.863514336477859 52.296606162626716, 4.863514336477859 52.29840796442852))",1185
6926,Amstelveen,"POLYGON ((4.863514336477859 52.300209766230324, 4.866462065562328 52.300209766230324, 4.866462065562328 52.29840796442852, 4.863514336477859 52.29840796442852, 4.863514336477859 52.300209766230324))",1185
6927,Amstelveen,"POLYGON ((4.863514336477859 52.30201156803213, 4.866462065562328 52.30201156803213, 4.866462065562328 52.300209766230324, 4.863514336477859 52.300209766230324, 4.863514336477859 52.30201156803213))",1181
6928,Amstelveen,"POLYGON ((4.863514336477859 52.30381336983393, 4.866462065562328 52.30381336983393, 4.866462065562328 52.30201156803213, 4.863514336477859 52.30201156803213, 4.863514336477859 52.30381336983393))",1181
6929,Amstelveen,"POLYGON ((4.863514336477859 52.305615171635736, 4.866462065562328 52.305615171635736, 4.866462065562328 52.30381336983393, 4.863514336477859 52.30381336983393, 4.863514336477859 52.305615171635736))",1181
6930,Amstelveen,"POLYGON ((4.863514336477859 52.30741697343754, 4.866462065562328 52.30741697343754, 4.866462065562328 52.305615171635736, 4.863514336477859 52.305615171635736, 4.863514336477859 52.30741697343754))",1181
6931,Amstelveen,"POLYGON ((4.863514336477859 52.309218775239344, 4.866462065562328 52.309218775239344, 4.866462065562328 52.30741697343754, 4.863514336477859 52.30741697343754, 4.863514336477859 52.309218775239344))",1181
6932,Amstelveen,"POLYGON ((4.863514336477859 52.31102057704115, 4.866462065562328 52.31102057704115, 4.866462065562328 52.309218775239344, 4.863514336477859 52.309218775239344, 4.863514336477859 52.31102057704115))",1181
6933,Amstelveen,"POLYGON ((4.863514336477859 52.31282237884295, 4.866462065562328 52.31282237884295, 4.866462065562328 52.31102057704115, 4.863514336477859 52.31102057704115, 4.863514336477859 52.31282237884295))",1181
6934,Amstelveen,"POLYGON ((4.863514336477859 52.314624180644756, 4.866462065562328 52.314624180644756, 4.866462065562328 52.31282237884295, 4.863514336477859 52.31282237884295, 4.863514336477859 52.314624180644756))",1181
6935,Amstelveen,"POLYGON ((4.863514336477859 52.31642598244656, 4.866462065562328 52.31642598244656, 4.866462065562328 52.314624180644756, 4.863514336477859 52.314624180644756, 4.863514336477859 52.31642598244656))",1181
6936,Amstelveen,"POLYGON ((4.863514336477859 52.318227784248364, 4.866462065562328 52.318227784248364, 4.866462065562328 52.31642598244656, 4.863514336477859 52.31642598244656, 4.863514336477859 52.318227784248364))",1181
6937,Amstelveen,"POLYGON ((4.863514336477859 52.32002958605017, 4.866462065562328 52.32002958605017, 4.866462065562328 52.318227784248364, 4.863514336477859 52.318227784248364, 4.863514336477859 52.32002958605017))",1181
6938,Amstelveen,"POLYGON ((4.863514336477859 52.32183138785197, 4.866462065562328 52.32183138785197, 4.866462065562328 52.32002958605017, 4.863514336477859 52.32002958605017, 4.863514336477859 52.32183138785197))",1181
6939,Amstelveen,"POLYGON ((4.863514336477859 52.323633189653776, 4.866462065562328 52.323633189653776, 4.866462065562328 52.32183138785197, 4.863514336477859 52.32183138785197, 4.863514336477859 52.323633189653776))",1181
6940,Amstelveen,"POLYGON ((4.863514336477859 52.32543499145558, 4.866462065562328 52.32543499145558, 4.866462065562328 52.323633189653776, 4.863514336477859 52.323633189653776, 4.863514336477859 52.32543499145558))",1081
6941,Amstelveen,"POLYGON ((4.863514336477859 52.327236793257384, 4.866462065562328 52.327236793257384, 4.866462065562328 52.32543499145558, 4.863514336477859 52.32543499145558, 4.863514336477859 52.327236793257384))",1081
6942,Amstelveen,"POLYGON ((4.863514336477859 52.32903859505919, 4.866462065562328 52.32903859505919, 4.866462065562328 52.327236793257384, 4.863514336477859 52.327236793257384, 4.863514336477859 52.32903859505919))",1081
6943,Amstelveen,"POLYGON ((4.863514336477859 52.33084039686099, 4.866462065562328 52.33084039686099, 4.866462065562328 52.32903859505919, 4.863514336477859 52.32903859505919, 4.863514336477859 52.33084039686099))",1081
6944,Amstelveen,"POLYGON ((4.863514336477859 52.332642198662796, 4.866462065562328 52.332642198662796, 4.866462065562328 52.33084039686099, 4.863514336477859 52.33084039686099, 4.863514336477859 52.332642198662796))",1081
6945,Pieter,"POLYGON ((4.863514336477859 52.3344440004646, 4.866462065562328 52.3344440004646, 4.866462065562328 52.332642198662796, 4.863514336477859 52.332642198662796, 4.863514336477859 52.3344440004646))",1081
6946,Pieter,"POLYGON ((4.863514336477859 52.336245802266404, 4.866462065562328 52.336245802266404, 4.866462065562328 52.3344440004646, 4.863514336477859 52.3344440004646, 4.863514336477859 52.336245802266404))",1081
6947,Pieter,"POLYGON ((4.863514336477859 52.33804760406821, 4.866462065562328 52.33804760406821, 4.866462065562328 52.336245802266404, 4.863514336477859 52.336245802266404, 4.863514336477859 52.33804760406821))",1081
6948,Pieter,"POLYGON ((4.863514336477859 52.33984940587001, 4.866462065562328 52.33984940587001, 4.866462065562328 52.33804760406821, 4.863514336477859 52.33804760406821, 4.863514336477859 52.33984940587001))",1081
6949,Pieter,"POLYGON ((4.863514336477859 52.341651207671816, 4.866462065562328 52.341651207671816, 4.866462065562328 52.33984940587001, 4.863514336477859 52.33984940587001, 4.863514336477859 52.341651207671816))",1076
6950,Pieter,"POLYGON ((4.863514336477859 52.34345300947362, 4.866462065562328 52.34345300947362, 4.866462065562328 52.341651207671816, 4.863514336477859 52.341651207671816, 4.863514336477859 52.34345300947362))",1076
6951,Pieter,"POLYGON ((4.863514336477859 52.345254811275424, 4.866462065562328 52.345254811275424, 4.866462065562328 52.34345300947362, 4.863514336477859 52.34345300947362, 4.863514336477859 52.345254811275424))",1076
6952,Pieter,"POLYGON ((4.863514336477859 52.34705661307723, 4.866462065562328 52.34705661307723, 4.866462065562328 52.345254811275424, 4.863514336477859 52.345254811275424, 4.863514336477859 52.34705661307723))",1076
6953,Pieter,"POLYGON ((4.863514336477859 52.34885841487903, 4.866462065562328 52.34885841487903, 4.866462065562328 52.34705661307723, 4.863514336477859 52.34705661307723, 4.863514336477859 52.34885841487903))",1076
6954,Pieter,"POLYGON ((4.863514336477859 52.350660216680836, 4.866462065562328 52.350660216680836, 4.866462065562328 52.34885841487903, 4.863514336477859 52.34885841487903, 4.863514336477859 52.350660216680836))",1076
6955,Pieter,"POLYGON ((4.863514336477859 52.35246201848264, 4.866462065562328 52.35246201848264, 4.866462065562328 52.350660216680836, 4.863514336477859 52.350660216680836, 4.863514336477859 52.35246201848264))",1076
6956,Pieter,"POLYGON ((4.863514336477859 52.354263820284444, 4.866462065562328 52.354263820284444, 4.866462065562328 52.35246201848264, 4.863514336477859 52.35246201848264, 4.863514336477859 52.354263820284444))",1075
6957,Pieter,"POLYGON ((4.863514336477859 52.35606562208625, 4.866462065562328 52.35606562208625, 4.866462065562328 52.354263820284444, 4.863514336477859 52.354263820284444, 4.863514336477859 52.35606562208625))",1075
6958,Pieter,"POLYGON ((4.863514336477859 52.35786742388805, 4.866462065562328 52.35786742388805, 4.866462065562328 52.35606562208625, 4.863514336477859 52.35606562208625, 4.863514336477859 52.35786742388805))",1075
6959,Pieter,"POLYGON ((4.863514336477859 52.359669225689856, 4.866462065562328 52.359669225689856, 4.866462065562328 52.35786742388805, 4.863514336477859 52.35786742388805, 4.863514336477859 52.359669225689856))",1075
6960,Hendrik,"POLYGON ((4.863514336477859 52.36147102749166, 4.866462065562328 52.36147102749166, 4.866462065562328 52.359669225689856, 4.863514336477859 52.359669225689856, 4.863514336477859 52.36147102749166))",1054
6961,Hendrik,"POLYGON ((4.863514336477859 52.363272829293464, 4.866462065562328 52.363272829293464, 4.866462065562328 52.36147102749166, 4.863514336477859 52.36147102749166, 4.863514336477859 52.363272829293464))",1054
6962,Hendrik,"POLYGON ((4.863514336477859 52.36507463109527, 4.866462065562328 52.36507463109527, 4.866462065562328 52.363272829293464, 4.863514336477859 52.363272829293464, 4.863514336477859 52.36507463109527))",1054
6963,Hendrik,"POLYGON ((4.863514336477859 52.36687643289707, 4.866462065562328 52.36687643289707, 4.866462065562328 52.36507463109527, 4.863514336477859 52.36507463109527, 4.863514336477859 52.36687643289707))",1053
6964,Hendrik,"POLYGON ((4.863514336477859 52.368678234698876, 4.866462065562328 52.368678234698876, 4.866462065562328 52.36687643289707, 4.863514336477859 52.36687643289707, 4.863514336477859 52.368678234698876))",1053
6965,Hendrik,"POLYGON ((4.863514336477859 52.37048003650068, 4.866462065562328 52.37048003650068, 4.866462065562328 52.368678234698876, 4.863514336477859 52.368678234698876, 4.863514336477859 52.37048003650068))",1053
6966,Hendrik,"POLYGON ((4.863514336477859 52.372281838302484, 4.866462065562328 52.372281838302484, 4.866462065562328 52.37048003650068, 4.863514336477859 52.37048003650068, 4.863514336477859 52.372281838302484))",
6967,Hendrik,"POLYGON ((4.863514336477859 52.37408364010429, 4.866462065562328 52.37408364010429, 4.866462065562328 52.372281838302484, 4.863514336477859 52.372281838302484, 4.863514336477859 52.37408364010429))",1056
6968,Hendrik,"POLYGON ((4.863514336477859 52.37588544190609, 4.866462065562328 52.37588544190609, 4.866462065562328 52.37408364010429, 4.863514336477859 52.37408364010429, 4.863514336477859 52.37588544190609))",1056
6969,Hendrik,"POLYGON ((4.863514336477859 52.377687243707896, 4.866462065562328 52.377687243707896, 4.866462065562328 52.37588544190609, 4.863514336477859 52.37588544190609, 4.863514336477859 52.377687243707896))",1051
6970,Hendrik,"POLYGON ((4.863514336477859 52.3794890455097, 4.866462065562328 52.3794890455097, 4.866462065562328 52.377687243707896, 4.863514336477859 52.377687243707896, 4.863514336477859 52.3794890455097))",1051
6971,Teunis,"POLYGON ((4.863514336477859 52.381290847311504, 4.866462065562328 52.381290847311504, 4.866462065562328 52.3794890455097, 4.863514336477859 52.3794890455097, 4.863514336477859 52.381290847311504))",1051
6972,Teunis,"POLYGON ((4.863514336477859 52.38309264911331, 4.866462065562328 52.38309264911331, 4.866462065562328 52.381290847311504, 4.863514336477859 52.381290847311504, 4.863514336477859 52.38309264911331))",1051
6973,Teunis,"POLYGON ((4.863514336477859 52.38489445091511, 4.866462065562328 52.38489445091511, 4.866462065562328 52.38309264911331, 4.863514336477859 52.38309264911331, 4.863514336477859 52.38489445091511))",1051
6974,Teunis,"POLYGON ((4.863514336477859 52.386696252716916, 4.866462065562328 52.386696252716916, 4.866462065562328 52.38489445091511, 4.863514336477859 52.38489445091511, 4.863514336477859 52.386696252716916))",1051
6975,Teunis,"POLYGON ((4.863514336477859 52.38849805451872, 4.866462065562328 52.38849805451872, 4.866462065562328 52.386696252716916, 4.863514336477859 52.386696252716916, 4.863514336477859 52.38849805451872))",1014
6976,Teunis,"POLYGON ((4.863514336477859 52.390299856320524, 4.866462065562328 52.390299856320524, 4.866462065562328 52.38849805451872, 4.863514336477859 52.38849805451872, 4.863514336477859 52.390299856320524))",1014
6977,Teunis,"POLYGON ((4.863514336477859 52.39210165812233, 4.866462065562328 52.39210165812233, 4.866462065562328 52.390299856320524, 4.863514336477859 52.390299856320524, 4.863514336477859 52.39210165812233))",1014
6978,Teunis,"POLYGON ((4.863514336477859 52.39390345992413, 4.866462065562328 52.39390345992413, 4.866462065562328 52.39210165812233, 4.863514336477859 52.39210165812233, 4.863514336477859 52.39390345992413))",1014
6979,GBA,"POLYGON ((4.863514336477859 52.39570526172594, 4.866462065562328 52.39570526172594, 4.866462065562328 52.39390345992413, 4.863514336477859 52.39390345992413, 4.863514336477859 52.39570526172594))",1013
